vector,word,wordCount,dt,doc_id,doc
2009,Tuberculosis,1405491,01/01/2009,2009,2009
2010,Acute_hepatitis,109556,01/01/2010,2010,2010
2010,Alcohol_use_disorders,164313,01/01/2010,2010,2010
2010,Alzheimer_s_disease_and_other_dementias,1155944,01/01/2010,2010,2010
2010,Cardiovascular_diseases,15838151,01/01/2010,2010,2010
2010,Chronic_kidney_disease,1107473,01/01/2010,2010,2010
2010,Chronic_respiratory_diseases,3509920,01/01/2010,2010,2010
2010,Cirrhosis_and_other_chronic_liver_diseases,1340704,01/01/2010,2010,2010
2010,Conflict_and_terrorism,54467,01/01/2010,2010,2010
2010,Diabetes_mellitus,1165663,01/01/2010,2010,2010
2010,Diarrheal_diseases,1928704,01/01/2010,2010,2010
2010,Digestive_diseases,2298319,01/01/2010,2010,2010
2010,Drowning,290831,01/01/2010,2010,2010
2010,Drug_use_disorders,88079,01/01/2010,2010,2010
2010,Environmental_heat_and_cold_exposure,58674,01/01/2010,2010,2010
2010,Exposure_to_forces_of_nature,241002,01/01/2010,2010,2010
2010,Fire__heat__and_hot_substances,115329,01/01/2010,2010,2010
2010,HIV_AIDS,1364619,01/01/2010,2010,2010
2010,Interpersonal_violence,417449,01/01/2010,2010,2010
2010,Lower_respiratory_infections,2545622,01/01/2010,2010,2010
2010,Malaria,909814,01/01/2010,2010,2010
2010,Maternal_disorders,239749,01/01/2010,2010,2010
2010,Meningitis,326778,01/01/2010,2010,2010
2010,Neonatal_disorders,2428939,01/01/2010,2010,2010
2010,Neoplasms,8329288,01/01/2010,2010,2010
2010,Nutritional_deficiencies,322187,01/01/2010,2010,2010
2010,Parkinson_s_disease,276188,01/01/2010,2010,2010
2010,Poisonings,87632,01/01/2010,2010,2010
2010,Protein_energy_malnutrition,279144,01/01/2010,2010,2010
2010,Road_injuries_,1278839,01/01/2010,2010,2010
2010,Self_harm,784456,01/01/2010,2010,2010
2010,Tuberculosis,1364942,01/01/2010,2010,2010
2011,Acute_hepatitis,106549,01/01/2011,2011,2011
2011,Alcohol_use_disorders,161372,01/01/2011,2011,2011
2011,Alzheimer_s_disease_and_other_dementias,1201138,01/01/2011,2011,2011
2011,Cardiovascular_diseases,16038263,01/01/2011,2011,2011
2011,Chronic_kidney_disease,1143219,01/01/2011,2011,2011
2011,Chronic_respiratory_diseases,3539167,01/01/2011,2011,2011
2011,Cirrhosis_and_other_chronic_liver_diseases,1348880,01/01/2011,2011,2011
2011,Conflict_and_terrorism,62900,01/01/2011,2011,2011
2011,Diabetes_mellitus,1197995,01/01/2011,2011,2011
2011,Diarrheal_diseases,1902762,01/01/2011,2011,2011
2011,Digestive_diseases,2316484,01/01/2011,2011,2011
2011,Drowning,281106,01/01/2011,2011,2011
2011,Drug_use_disorders,89322,01/01/2011,2011,2011
2011,Environmental_heat_and_cold_exposure,51638,01/01/2011,2011,2011
2011,Exposure_to_forces_of_nature,31850,01/01/2011,2011,2011
2011,Fire__heat__and_hot_substances,113655,01/01/2011,2011,2011
2011,HIV_AIDS,1283719,01/01/2011,2011,2011
2011,Interpersonal_violence,413880,01/01/2011,2011,2011
2011,Lower_respiratory_infections,2527899,01/01/2011,2011,2011
2011,Malaria,868564,01/01/2011,2011,2011
2011,Maternal_disorders,234669,01/01/2011,2011,2011
2011,Meningitis,312733,01/01/2011,2011,2011
2011,Neonatal_disorders,2383664,01/01/2011,2011,2011
2011,Neoplasms,8468793,01/01/2011,2011,2011
2011,Nutritional_deficiencies,314327,01/01/2011,2011,2011
2011,Parkinson_s_disease,284488,01/01/2011,2011,2011
2011,Poisonings,86099,01/01/2011,2011,2011
2011,Protein_energy_malnutrition,271516,01/01/2011,2011,2011
2011,Road_injuries_,1267737,01/01/2011,2011,2011
2011,Self_harm,777218,01/01/2011,2011,2011
2011,Tuberculosis,1331697,01/01/2011,2011,2011
2012,Acute_hepatitis,104589,01/01/2012,2012,2012
2012,Alcohol_use_disorders,159381,01/01/2012,2012,2012
2012,Alzheimer_s_disease_and_other_dementias,1247515,01/01/2012,2012,2012
2012,Cardiovascular_diseases,16245243,01/01/2012,2012,2012
2012,Chronic_kidney_disease,1176295,01/01/2012,2012,2012
2012,Chronic_respiratory_diseases,3558276,01/01/2012,2012,2012
2012,Cirrhosis_and_other_chronic_liver_diseases,1354358,01/01/2012,2012,2012
2012,Conflict_and_terrorism,112295,01/01/2012,2012,2012
2012,Diabetes_mellitus,1236606,01/01/2012,2012,2012
2012,Diarrheal_diseases,1834769,01/01/2012,2012,2012
2012,Digestive_diseases,2329472,01/01/2012,2012,2012
2012,Drowning,275585,01/01/2012,2012,2012
2012,Drug_use_disorders,90934,01/01/2012,2012,2012
2012,Environmental_heat_and_cold_exposure,51418,01/01/2012,2012,2012
2012,Exposure_to_forces_of_nature,8959,01/01/2012,2012,2012
2012,Fire__heat__and_hot_substances,112090,01/01/2012,2012,2012
2012,HIV_AIDS,1198698,01/01/2012,2012,2012
2012,Interpersonal_violence,417694,01/01/2012,2012,2012
2012,Lower_respiratory_infections,2526051,01/01/2012,2012,2012
2012,Malaria,806183,01/01/2012,2012,2012
2012,Maternal_disorders,227177,01/01/2012,2012,2012
2012,Meningitis,300091,01/01/2012,2012,2012
2012,Neonatal_disorders,2339979,01/01/2012,2012,2012
2012,Neoplasms,8611952,01/01/2012,2012,2012
2012,Nutritional_deficiencies,298117,01/01/2012,2012,2012
2012,Parkinson_s_disease,293123,01/01/2012,2012,2012
2012,Poisonings,84595,01/01/2012,2012,2012
2012,Protein_energy_malnutrition,255541,01/01/2012,2012,2012
2012,Road_injuries_,1255450,01/01/2012,2012,2012
2012,Self_harm,767020,01/01/2012,2012,2012
2012,Tuberculosis,1318198,01/01/2012,2012,2012
2013,Acute_hepatitis,98898,01/01/2013,2013,2013
2013,Alcohol_use_disorders,158848,01/01/2013,2013,2013
2013,Alzheimer_s_disease_and_other_dementias,1294701,01/01/2013,2013,2013
2013,Cardiovascular_diseases,16490053,01/01/2013,2013,2013
2013,Chronic_kidney_disease,1214187,01/01/2013,2013,2013
2013,Chronic_respiratory_diseases,3610804,01/01/2013,2013,2013
2013,Cirrhosis_and_other_chronic_liver_diseases,1359145,01/01/2013,2013,2013
2013,Conflict_and_terrorism,117364,01/01/2013,2013,2013
2013,Diabetes_mellitus,1277414,01/01/2013,2013,2013
2013,Diarrheal_diseases,1788081,01/01/2013,2013,2013
2013,Digestive_diseases,2348963,01/01/2013,2013,2013
2013,Drowning,266827,01/01/2013,2013,2013
2013,Drug_use_disorders,94562,01/01/2013,2013,2013
2013,Environmental_heat_and_cold_exposure,49503,01/01/2013,2013,2013
2013,Exposure_to_forces_of_nature,26906,01/01/2013,2013,2013
2013,Fire__heat__and_hot_substances,111818,01/01/2013,2013,2013
2013,HIV_AIDS,1126196,01/01/2013,2013,2013
2013,Interpersonal_violence,415620,01/01/2013,2013,2013
2013,Lower_respiratory_infections,2537037,01/01/2013,2013,2013
2013,Malaria,751776,01/01/2013,2013,2013
2013,Maternal_disorders,223473,01/01/2013,2013,2013
2013,Meningitis,289502,01/01/2013,2013,2013
2013,Neonatal_disorders,2299343,01/01/2013,2013,2013
2013,Neoplasms,8757263,01/01/2013,2013,2013
2013,Nutritional_deficiencies,291451,01/01/2013,2013,2013
2013,Parkinson_s_disease,303488,01/01/2013,2013,2013
2013,Poisonings,83618,01/01/2013,2013,2013
2013,Protein_energy_malnutrition,249435,01/01/2013,2013,2013
2013,Road_injuries_,1232221,01/01/2013,2013,2013
2013,Self_harm,755568,01/01/2013,2013,2013
2013,Tuberculosis,1307485,01/01/2013,2013,2013
2014,Acute_hepatitis,92845,01/01/2014,2014,2014
2014,Alcohol_use_disorders,159291,01/01/2014,2014,2014
2014,Alzheimer_s_disease_and_other_dementias,1343756,01/01/2014,2014,2014
2014,Cardiovascular_diseases,16715810,01/01/2014,2014,2014
2014,Chronic_kidney_disease,1247378,01/01/2014,2014,2014
2014,Chronic_respiratory_diseases,3651653,01/01/2014,2014,2014
2014,Cirrhosis_and_other_chronic_liver_diseases,1363403,01/01/2014,2014,2014
2014,Conflict_and_terrorism,187939,01/01/2014,2014,2014
2014,Diabetes_mellitus,1320608,01/01/2014,2014,2014
2014,Diarrheal_diseases,1725693,01/01/2014,2014,2014
2014,Digestive_diseases,2364063,01/01/2014,2014,2014
2014,Drowning,258489,01/01/2014,2014,2014
2014,Drug_use_disorders,99295,01/01/2014,2014,2014
2014,Environmental_heat_and_cold_exposure,48775,01/01/2014,2014,2014
2014,Exposure_to_forces_of_nature,7412,01/01/2014,2014,2014
2014,Fire__heat__and_hot_substances,110102,01/01/2014,2014,2014
2014,HIV_AIDS,1072970,01/01/2014,2014,2014
2014,Interpersonal_violence,413371,01/01/2014,2014,2014
2014,Lower_respiratory_infections,2532104,01/01/2014,2014,2014
2014,Malaria,724324,01/01/2014,2014,2014
2014,Maternal_disorders,214881,01/01/2014,2014,2014
2014,Meningitis,280438,01/01/2014,2014,2014
2014,Neonatal_disorders,2237472,01/01/2014,2014,2014
2014,Neoplasms,8920309,01/01/2014,2014,2014
2014,Nutritional_deficiencies,284578,01/01/2014,2014,2014
2014,Parkinson_s_disease,312928,01/01/2014,2014,2014
2014,Poisonings,81976,01/01/2014,2014,2014
2014,Protein_energy_malnutrition,242956,01/01/2014,2014,2014
2014,Road_injuries_,1213989,01/01/2014,2014,2014
2014,Self_harm,744751,01/01/2014,2014,2014
2014,Tuberculosis,1294816,01/01/2014,2014,2014
2015,Acute_hepatitis,88750,01/01/2015,2015,2015
2015,Alcohol_use_disorders,160713,01/01/2015,2015,2015
2015,Alzheimer_s_disease_and_other_dementias,1394942,01/01/2015,2015,2015
2015,Cardiovascular_diseases,17089707,01/01/2015,2015,2015
2015,Chronic_kidney_disease,1286935,01/01/2015,2015,2015
2015,Chronic_respiratory_diseases,3690907,01/01/2015,2015,2015
2015,Cirrhosis_and_other_chronic_liver_diseases,1384947,01/01/2015,2015,2015
2015,Conflict_and_terrorism,167030,01/01/2015,2015,2015
2015,Diabetes_mellitus,1366100,01/01/2015,2015,2015
2015,Diarrheal_diseases,1679043,01/01/2015,2015,2015
2015,Digestive_diseases,2404387,01/01/2015,2015,2015
2015,Drowning,254237,01/01/2015,2015,2015
2015,Drug_use_disorders,105401,01/01/2015,2015,2015
2015,Environmental_heat_and_cold_exposure,51665,01/01/2015,2015,2015
2015,Exposure_to_forces_of_nature,15583,01/01/2015,2015,2015
2015,Fire__heat__and_hot_substances,110167,01/01/2015,2015,2015
2015,HIV_AIDS,1029667,01/01/2015,2015,2015
2015,Interpersonal_violence,416362,01/01/2015,2015,2015
2015,Lower_respiratory_infections,2533068,01/01/2015,2015,2015
2015,Malaria,702890,01/01/2015,2015,2015
2015,Maternal_disorders,208450,01/01/2015,2015,2015
2015,Meningitis,267789,01/01/2015,2015,2015
2015,Neonatal_disorders,2183143,01/01/2015,2015,2015
2015,Neoplasms,9133616,01/01/2015,2015,2015
2015,Nutritional_deficiencies,278793,01/01/2015,2015,2015
2015,Parkinson_s_disease,321782,01/01/2015,2015,2015
2015,Poisonings,80974,01/01/2015,2015,2015
2015,Protein_energy_malnutrition,237723,01/01/2015,2015,2015
2015,Road_injuries_,1201418,01/01/2015,2015,2015
2015,Self_harm,742648,01/01/2015,2015,2015
2015,Tuberculosis,1267556,01/01/2015,2015,2015
2016,Acute_hepatitis,84726,01/01/2016,2016,2016
2016,Alcohol_use_disorders,162047,01/01/2016,2016,2016
2016,Alzheimer_s_disease_and_other_dementias,1451840,01/01/2016,2016,2016
2016,Cardiovascular_diseases,17398709,01/01/2016,2016,2016
2016,Chronic_kidney_disease,1325004,01/01/2016,2016,2016
2016,Chronic_respiratory_diseases,3740794,01/01/2016,2016,2016
2016,Cirrhosis_and_other_chronic_liver_diseases,1404134,01/01/2016,2016,2016
2016,Conflict_and_terrorism,161637,01/01/2016,2016,2016
2016,Diabetes_mellitus,1412896,01/01/2016,2016,2016
2016,Diarrheal_diseases,1639826,01/01/2016,2016,2016
2016,Digestive_diseases,2439649,01/01/2016,2016,2016
2016,Drowning,248811,01/01/2016,2016,2016
2016,Drug_use_disorders,112875,01/01/2016,2016,2016
2016,Environmental_heat_and_cold_exposure,47495,01/01/2016,2016,2016
2016,Exposure_to_forces_of_nature,8672,01/01/2016,2016,2016
2016,Fire__heat__and_hot_substances,109840,01/01/2016,2016,2016
2016,HIV_AIDS,996098,01/01/2016,2016,2016
2016,Interpersonal_violence,412500,01/01/2016,2016,2016
2016,Lower_respiratory_infections,2516135,01/01/2016,2016,2016
2016,Malaria,660364,01/01/2016,2016,2016
2016,Maternal_disorders,203737,01/01/2016,2016,2016
2016,Meningitis,261246,01/01/2016,2016,2016
2016,Neonatal_disorders,2099079,01/01/2016,2016,2016
2016,Neoplasms,9336894,01/01/2016,2016,2016
2016,Nutritional_deficiencies,273191,01/01/2016,2016,2016
2016,Parkinson_s_disease,330736,01/01/2016,2016,2016
2016,Poisonings,79951,01/01/2016,2016,2016
2016,Protein_energy_malnutrition,232544,01/01/2016,2016,2016
2016,Road_injuries_,1193556,01/01/2016,2016,2016
2016,Self_harm,742925,01/01/2016,2016,2016
2016,Tuberculosis,1249524,01/01/2016,2016,2016
2017,Acute_hepatitis,82472,01/01/2017,2017,2017
2017,Alcohol_use_disorders,162599,01/01/2017,2017,2017
2017,Alzheimer_s_disease_and_other_dementias,1509646,01/01/2017,2017,2017
2017,Cardiovascular_diseases,17685890,01/01/2017,2017,2017
2017,Chronic_kidney_disease,1351349,01/01/2017,2017,2017
2017,Chronic_respiratory_diseases,3795946,01/01/2017,2017,2017
2017,Cirrhosis_and_other_chronic_liver_diseases,1425956,01/01/2017,2017,2017
2017,Conflict_and_terrorism,130737,01/01/2017,2017,2017
2017,Diabetes_mellitus,1454681,01/01/2017,2017,2017
2017,Diarrheal_diseases,1632183,01/01/2017,2017,2017
2017,Digestive_diseases,2478029,01/01/2017,2017,2017
2017,Drowning,241842,01/01/2017,2017,2017
2017,Drug_use_disorders,118324,01/01/2017,2017,2017
2017,Environmental_heat_and_cold_exposure,46276,01/01/2017,2017,2017
2017,Exposure_to_forces_of_nature,13309,01/01/2017,2017,2017
2017,Fire__heat__and_hot_substances,109165,01/01/2017,2017,2017
2017,HIV_AIDS,947006,01/01/2017,2017,2017
2017,Interpersonal_violence,417143,01/01/2017,2017,2017
2017,Lower_respiratory_infections,2487918,01/01/2017,2017,2017
2017,Malaria,629653,01/01/2017,2017,2017
2017,Maternal_disorders,199197,01/01/2017,2017,2017
2017,Meningitis,250132,01/01/2017,2017,2017
2017,Neonatal_disorders,2014896,01/01/2017,2017,2017
2017,Neoplasms,9529491,01/01/2017,2017,2017
2017,Nutritional_deficiencies,267463,01/01/2017,2017,2017
2017,Parkinson_s_disease,339343,01/01/2017,2017,2017
2017,Poisonings,78484,01/01/2017,2017,2017
2017,Protein_energy_malnutrition,227038,01/01/2017,2017,2017
2017,Road_injuries_,1188281,01/01/2017,2017,2017
2017,Self_harm,743620,01/01/2017,2017,2017
2017,Tuberculosis,1231689,01/01/2017,2017,2017
2018,Acute_hepatitis,80894,01/01/2018,2018,2018
2018,Alcohol_use_disorders,165462,01/01/2018,2018,2018
2018,Alzheimer_s_disease_and_other_dementias,1568617,01/01/2018,2018,2018
2018,Cardiovascular_diseases,18113910,01/01/2018,2018,2018
2018,Chronic_kidney_disease,1387668,01/01/2018,2018,2018
2018,Chronic_respiratory_diseases,3886637,01/01/2018,2018,2018
2018,Cirrhosis_and_other_chronic_liver_diseases,1447651,01/01/2018,2018,2018
2018,Conflict_and_terrorism,103407,01/01/2018,2018,2018
2018,Diabetes_mellitus,1501633,01/01/2018,2018,2018
2018,Diarrheal_diseases,1577953,01/01/2018,2018,2018
2018,Digestive_diseases,2515213,01/01/2018,2018,2018
2018,Drowning,240266,01/01/2018,2018,2018
2018,Drug_use_disorders,123095,01/01/2018,2018,2018
2018,Environmental_heat_and_cold_exposure,46272,01/01/2018,2018,2018
2018,Exposure_to_forces_of_nature,11082,01/01/2018,2018,2018
2018,Fire__heat__and_hot_substances,110642,01/01/2018,2018,2018
2018,HIV_AIDS,892341,01/01/2018,2018,2018
2018,Interpersonal_violence,419249,01/01/2018,2018,2018
2018,Lower_respiratory_infections,2486438,01/01/2018,2018,2018
2018,Malaria,631568,01/01/2018,2018,2018
2018,Maternal_disorders,198069,01/01/2018,2018,2018
2018,Meningitis,241666,01/01/2018,2018,2018
2018,Neonatal_disorders,1942350,01/01/2018,2018,2018
2018,Neoplasms,9791758,01/01/2018,2018,2018
2018,Nutritional_deficiencies,258094,01/01/2018,2018,2018
2018,Parkinson_s_disease,351322,01/01/2018,2018,2018
2018,Poisonings,77805,01/01/2018,2018,2018
2018,Protein_energy_malnutrition,218222,01/01/2018,2018,2018
2018,Road_injuries_,1195919,01/01/2018,2018,2018
2018,Self_harm,755125,01/01/2018,2018,2018
2018,Tuberculosis,1204916,01/01/2018,2018,2018
2019,Acute_hepatitis,79099,01/01/2019,2019,2019
2019,Alcohol_use_disorders,167781,01/01/2019,2019,2019
2019,Alzheimer_s_disease_and_other_dementias,1620797,01/01/2019,2019,2019
2019,Cardiovascular_diseases,18525078,01/01/2019,2019,2019
2019,Chronic_kidney_disease,1424000,01/01/2019,2019,2019
2019,Chronic_respiratory_diseases,3970744,01/01/2019,2019,2019
2019,Cirrhosis_and_other_chronic_liver_diseases,1468203,01/01/2019,2019,2019
2019,Conflict_and_terrorism,62932,01/01/2019,2019,2019
2019,Diabetes_mellitus,1546628,01/01/2019,2019,2019
2019,Diarrheal_diseases,1533219,01/01/2019,2019,2019
2019,Digestive_diseases,2552294,01/01/2019,2019,2019
2019,Drowning,236750,01/01/2019,2019,2019
2019,Drug_use_disorders,127995,01/01/2019,2019,2019
2019,Environmental_heat_and_cold_exposure,47432,01/01/2019,2019,2019
2019,Exposure_to_forces_of_nature,6072,01/01/2019,2019,2019
2019,Fire__heat__and_hot_substances,111055,01/01/2019,2019,2019
2019,HIV_AIDS,861694,01/01/2019,2019,2019
2019,Interpersonal_violence,412164,01/01/2019,2019,2019
2019,Lower_respiratory_infections,2489462,01/01/2019,2019,2019
2019,Malaria,643196,01/01/2019,2019,2019
2019,Maternal_disorders,196075,01/01/2019,2019,2019
2019,Meningitis,235867,01/01/2019,2019,2019
2019,Neonatal_disorders,1878065,01/01/2019,2019,2019
2019,Neoplasms,10063467,01/01/2019,2019,2019
2019,Nutritional_deficiencies,250947,01/01/2019,2019,2019
2019,Parkinson_s_disease,362256,01/01/2019,2019,2019
2019,Poisonings,77081,01/01/2019,2019,2019
2019,Protein_energy_malnutrition,211654,01/01/2019,2019,2019
2019,Road_injuries_,1194907,01/01/2019,2019,2019
2019,Self_harm,758026,01/01/2019,2019,2019
2019,Tuberculosis,1178483,01/01/2019,2019,2019