vector,word,wordCount,dt,doc_id,doc,percent_of_total
3,hostility,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,housing,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,hub,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,huge,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,hundred,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,hurricane,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,icing,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,immediate,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,impact,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,impossible,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,inch,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,inclined,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,indignity,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,industry,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,inequity,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,infection,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,infusion,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,institution,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,intellectual,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,interest,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,internal,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,interval,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,investment,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,job,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,key,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,kitchen,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,large,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,last,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,late,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,launch,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,leader,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,least,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,less,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,life,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,like,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,liquidity,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,longerlasting,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,magnetic,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,majority,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,mall,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,many,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,market,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,matter,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,mayor,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,meal,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,mean,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,member,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,metropolis,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,million,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,modern,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,moment,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,month,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,more,6,26/05/2020,M0ea6f,3,0.0084388185654008
3,morgue,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,motion,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,mould,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,murder,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,museum,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,nation,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,nearby,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,need,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,neighbourhood,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,nettlesome,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,new,7,26/05/2020,M0ea6f,3,0.0098452883263009
3,next,5,26/05/2020,M0ea6f,3,0.0070323488045007
3,nightfall,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,note,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,office,5,26/05/2020,M0ea6f,3,0.0070323488045007
3,offlimit,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,old,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,one,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,onetime,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,online,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,only,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,opportunity,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,other,13,26/05/2020,M0ea6f,3,0.0182841068917018
3,outbreak,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,overabundance,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,overheated,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,own,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,oyster,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,pandemic,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,partisan,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,partner,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,party,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,passenger,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,patient,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,payroll,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,pendulum,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,people,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,per,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,periodic,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,phase,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,place,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,plague,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,plan,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,plea,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,policy,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,politic,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,poor,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,population,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,position,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,possibility,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,postal,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,power,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,president,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,progressive,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,property,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,prying,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,psychological,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,public,5,26/05/2020,M0ea6f,3,0.0070323488045007
3,pull,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,purpose,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,quality,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,quick,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,race,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,radow,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,rare,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,rate,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,real,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,recent,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,reckoning,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,recovery,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,reflexive,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,reform,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,regime,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,regulation,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,reliance,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,reminder,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,remote,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,rent,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,reopening,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,resentment,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,reset,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,resident,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,resilience,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,response,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,restaurant,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,retail,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,retailer,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,revenue,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,reversion,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,reviewer,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,revival,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,rich,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,ridership,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,rise,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,risktaker,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,role,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,safe,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,safety,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,same,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,science,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,scrub,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,sculpture,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,second,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,sector,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,security,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,selfdescribed,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,senior,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,sense,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,service,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,shard,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,shopping,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,shortfall,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,shutdown,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,side,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,sight,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,single,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,situation,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,sixfoot,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,skyhigh,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,small,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,smartphone,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,social,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,soft,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,soldier,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,sort,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,soup,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,source,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,space,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,spot,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,state,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,steady,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,stock,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,storefront,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,story,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,stream,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,strong,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,struggle,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,subway,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,success,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,successor,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,such,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,sum,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,support,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,supporter,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,sustained,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,sympathy,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,system,5,26/05/2020,M0ea6f,3,0.0070323488045007
3,tableau,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,talent,4,26/05/2020,M0ea6f,3,0.0056258790436005
3,task,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,taste,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,tax,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,taxis,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,tech,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,technology,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,tenant,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,term,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,terror,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,terrorist,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,tester,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,testing,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,thing,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,third,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,thirdgeneration,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,threat,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,time,8,26/05/2020,M0ea6f,3,0.0112517580872011
3,toll,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,top,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,tourism,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,tourist,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,town,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,traffic,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,transport,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,trapping,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,treatment,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,trepidation,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,trick,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,tristate,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,troubling,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,turn,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,twobedroom,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,ugly,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,unable,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,uncertainty,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,underground,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,undertaking,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,unemployment,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,unimaginable,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,unique,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,unused,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,urban,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,vaccine,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,value,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,various,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,vast,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,versailleslike,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,very,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,veteran,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,viability,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,vibrant,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,vintage,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,virtuous,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,virus,3,26/05/2020,M0ea6f,3,0.0042194092827004
3,vulnerability,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,vulnerable,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,wake,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,way,4,26/05/2020,M0ea6f,3,0.0056258790436005
3,wealthy,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,week,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,well,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,west,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,widespread,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,worker,2,26/05/2020,M0ea6f,3,0.0028129395218002
3,workforce,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,world,4,26/05/2020,M0ea6f,3,0.0056258790436005
3,wreckage,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,wrong,1,26/05/2020,M0ea6f,3,0.0014064697609001
3,year,5,26/05/2020,M0ea6f,3,0.0070323488045007
4,access,3,26/09/2019,M137b1,4,0.0461538461538461
4,balanced,1,26/09/2019,M137b1,4,0.0153846153846153
4,clarity,1,26/09/2019,M137b1,4,0.0153846153846153
4,company,2,26/09/2019,M137b1,4,0.0307692307692307
4,concept,1,26/09/2019,M137b1,4,0.0153846153846153
4,decisionmaker,1,26/09/2019,M137b1,4,0.0153846153846153
4,difference,1,26/09/2019,M137b1,4,0.0153846153846153
4,different,1,26/09/2019,M137b1,4,0.0153846153846153
4,drug,3,26/09/2019,M137b1,4,0.0461538461538461
4,evolve,1,26/09/2019,M137b1,4,0.0153846153846153
4,factor,2,26/09/2019,M137b1,4,0.0307692307692307
4,full,1,26/09/2019,M137b1,4,0.0153846153846153
4,future,1,26/09/2019,M137b1,4,0.0153846153846153
4,global,1,26/09/2019,M137b1,4,0.0153846153846153
4,government,1,26/09/2019,M137b1,4,0.0153846153846153
4,host,1,26/09/2019,M137b1,4,0.0153846153846153
4,innovative,1,26/09/2019,M137b1,4,0.0153846153846153
4,landscape,2,26/09/2019,M137b1,4,0.0307692307692307
4,low,1,26/09/2019,M137b1,4,0.0153846153846153
4,market,4,26/09/2019,M137b1,4,0.0615384615384615
4,model,1,26/09/2019,M137b1,4,0.0153846153846153
4,more,1,26/09/2019,M137b1,4,0.0153846153846153
4,much,1,26/09/2019,M137b1,4,0.0153846153846153
4,new,1,26/09/2019,M137b1,4,0.0153846153846153
4,patient,2,26/09/2019,M137b1,4,0.0307692307692307
4,pbm,1,26/09/2019,M137b1,4,0.0153846153846153
4,perspective,1,26/09/2019,M137b1,4,0.0153846153846153
4,pharma,1,26/09/2019,M137b1,4,0.0153846153846153
4,pharmaceutical,1,26/09/2019,M137b1,4,0.0153846153846153
4,power,1,26/09/2019,M137b1,4,0.0153846153846153
4,price,2,26/09/2019,M137b1,4,0.0307692307692307
4,pricing,7,26/09/2019,M137b1,4,0.1076923076923077
4,product,1,26/09/2019,M137b1,4,0.0153846153846153
4,provider,1,26/09/2019,M137b1,4,0.0153846153846153
4,reality,1,26/09/2019,M137b1,4,0.0153846153846153
4,rebate,1,26/09/2019,M137b1,4,0.0153846153846153
4,revolutionary,1,26/09/2019,M137b1,4,0.0153846153846153
4,same,1,26/09/2019,M137b1,4,0.0153846153846153
4,spectrum,1,26/09/2019,M137b1,4,0.0153846153846153
4,stakeholder,2,26/09/2019,M137b1,4,0.0307692307692307
4,strategy,1,26/09/2019,M137b1,4,0.0153846153846153
4,system,1,26/09/2019,M137b1,4,0.0153846153846153
4,therapy,1,26/09/2019,M137b1,4,0.0153846153846153
4,time,1,26/09/2019,M137b1,4,0.0153846153846153
4,transition,1,26/09/2019,M137b1,4,0.0153846153846153
4,work,1,26/09/2019,M137b1,4,0.0153846153846153
5,20th,1,21/04/2005,M0826e,5,0.0031446540880503
5,academic,1,21/04/2005,M0826e,5,0.0031446540880503
5,accessible,1,21/04/2005,M0826e,5,0.0031446540880503
5,air,1,21/04/2005,M0826e,5,0.0031446540880503
5,anecdote,1,21/04/2005,M0826e,5,0.0031446540880503
5,answer,1,21/04/2005,M0826e,5,0.0031446540880503
5,anticompetitive,1,21/04/2005,M0826e,5,0.0031446540880503
5,arrangement,1,21/04/2005,M0826e,5,0.0031446540880503
5,artist,2,21/04/2005,M0826e,5,0.0062893081761006
5,assessment,1,21/04/2005,M0826e,5,0.0031446540880503
5,author,3,21/04/2005,M0826e,5,0.0094339622641509
5,available,1,21/04/2005,M0826e,5,0.0031446540880503
5,basis,1,21/04/2005,M0826e,5,0.0031446540880503
5,benefit,2,21/04/2005,M0826e,5,0.0062893081761006
5,big,1,21/04/2005,M0826e,5,0.0031446540880503
5,blue,1,21/04/2005,M0826e,5,0.0031446540880503
5,board,1,21/04/2005,M0826e,5,0.0031446540880503
5,brow,1,21/04/2005,M0826e,5,0.0031446540880503
5,bureaucracy,1,21/04/2005,M0826e,5,0.0031446540880503
5,business,1,21/04/2005,M0826e,5,0.0031446540880503
5,capture,2,21/04/2005,M0826e,5,0.0062893081761006
5,case,1,21/04/2005,M0826e,5,0.0031446540880503
5,cent,3,21/04/2005,M0826e,5,0.0094339622641509
5,central,1,21/04/2005,M0826e,5,0.0031446540880503
5,centre,1,21/04/2005,M0826e,5,0.0031446540880503
5,century,1,21/04/2005,M0826e,5,0.0031446540880503
5,citizenpublisher,1,21/04/2005,M0826e,5,0.0031446540880503
5,clear,1,21/04/2005,M0826e,5,0.0031446540880503
5,clearance,1,21/04/2005,M0826e,5,0.0031446540880503
5,closedmindedness,1,21/04/2005,M0826e,5,0.0031446540880503
5,code,1,21/04/2005,M0826e,5,0.0031446540880503
5,column,3,21/04/2005,M0826e,5,0.0094339622641509
5,committee,1,21/04/2005,M0826e,5,0.0031446540880503
5,communism,1,21/04/2005,M0826e,5,0.0031446540880503
5,company,1,21/04/2005,M0826e,5,0.0031446540880503
5,competition,1,21/04/2005,M0826e,5,0.0031446540880503
5,compilation,1,21/04/2005,M0826e,5,0.0031446540880503
5,complex,1,21/04/2005,M0826e,5,0.0031446540880503
5,conclusion,1,21/04/2005,M0826e,5,0.0031446540880503
5,consumer,1,21/04/2005,M0826e,5,0.0031446540880503
5,contract,2,21/04/2005,M0826e,5,0.0062893081761006
5,contribution,1,21/04/2005,M0826e,5,0.0031446540880503
5,control,1,21/04/2005,M0826e,5,0.0031446540880503
5,conversation,1,21/04/2005,M0826e,5,0.0031446540880503
